"ID";"method";"file";"N";"M";"SD";"kvar_obj";"kmeans_obj";"means_obj";"sd_obj";"skew_obj";"kur_obj";"cor_obj"
"P1D8J4V2";"k-means";"N72_M3_SD2_r0_P1D8J4V2";72;3;"0";3982.0609140475;866.575246844419;0.0054991581738866;0.324892027880439;0.339773416042419;0.448552948539427;0.113790682240648
"P1D8J4V2";"kplus";"N72_M3_SD2_r0_P1D8J4V2";72;3;"0";4083.74143882335;866.563335636182;0.0125228479293994;0.00612891589365587;0.115446212814512;0.396006193222226;0.134429853566158
"P1D8J4V2";"kplus-correlation";"N72_M3_SD2_r0_P1D8J4V2";72;3;"0";4083.4139715529;866.563288680328;0.0133500645295076;0.019241338888207;0.202729205138461;0.142916991193812;0.00784865777983302
"P1D8J4V2";"kplus-skew-kurtosis";"N72_M3_SD2_r0_P1D8J4V2";72;3;"0";4083.77416974542;866.568979455709;0.0107190714825288;0.00333144979293487;0.0684959141861982;0.109900657471961;0.131664943982287
"P1D8J4V2";"random";"N72_M3_SD2_r0_P1D8J4V2";72;3;"0";4041.19621587915;847.537207591176;0.550041547080704;0.224099220524507;0.216473251168105;0.312096627989827;0.242948938435663
"P1E7O8M0";"diversity";"N264_M3_SD2_r0.5_P1E7O8M0";264;3;"0.5";25714.9041561111;3267.86295707357;0.00218083957489833;0.0271043550493918;0.0465946394736782;0.271509686425296;0.0154200404067257
"P1E7O8M0";"k-means";"N264_M3_SD2_r0.5_P1E7O8M0";264;3;"0.5";25679.5198713778;3267.86453488233;0.000493964813696915;0.104964563003118;0.109697784584265;0.31592265694398;0.0516179771677801
"P1E7O8M0";"kplus";"N264_M3_SD2_r0.5_P1E7O8M0";264;3;"0.5";25718.2537145392;3267.86449133412;0.00058600759189324;0.000702187134038986;0.232335035541041;0.226937085206849;0.024747048899872
"P1E7O8M0";"kplus-correlation";"N264_M3_SD2_r0.5_P1E7O8M0";264;3;"0.5";25718.2547568301;3267.86371455994;0.00138253127637109;0.000487073724339722;0.330061997261272;0.490645107967575;0.00154036572855472
"P1E7O8M0";"kplus-skew-kurtosis";"N264_M3_SD2_r0.5_P1E7O8M0";264;3;"0.5";25718.2379136616;3267.86320594684;0.00210620161126462;0.00198377389976693;0.0134283274240657;0.0825163840393509;0.0574541221118257
"P1E7O8M0";"random";"N264_M3_SD2_r0.5_P1E7O8M0";264;3;"0.5";25692.7849645729;3261.08750313798;0.170977144286944;0.0751226963510381;0.194135640481616;0.302343859684371;0.0517316133836027
"P1F7I5X9";"diversity";"N48_M2_SD2_r0.5_P1F7I5X9";48;2;"0.5";1551.38279706227;307.638084040344;0.0761220604149511;0.0764046701890565;0.244710904459475;0.407202758632998;0.032512993198661
"P1F7I5X9";"k-means";"N48_M2_SD2_r0.5_P1F7I5X9";48;2;"0.5";1509.29409254936;307.776628177288;0.00684349619636514;0.309397959548255;0.0254900192003138;0.530166320315233;0.252947833891704
"P1F7I5X9";"kplus";"N48_M2_SD2_r0.5_P1F7I5X9";48;2;"0.5";1553.60173932005;307.777654636831;0.00206558899084432;0.000937837933099095;0.581918729855251;0.0964092555479532;0.0119727521214645
"P1F7I5X9";"kplus-correlation";"N48_M2_SD2_r0.5_P1F7I5X9";48;2;"0.5";1553.60130092135;307.774837852583;0.00979452801867912;0.00151667729372795;0.225698181223243;0.832630246920861;0.00982678686668081
"P1F7I5X9";"kplus-skew-kurtosis";"N48_M2_SD2_r0.5_P1F7I5X9";48;2;"0.5";1553.53672351304;307.772837033269;0.0109677090864985;0.0144390988609823;0.0949902301705107;0.0924901698892167;0.311423370887453
"P1F7I5X9";"random";"N48_M2_SD2_r0.5_P1F7I5X9";48;2;"0.5";1512.30564406507;301.59461565054;0.389304897020056;0.383910313432713;0.494195743418709;0.077604944475123;0.435725568090406
"P1I3T4V8";"diversity";"N276_M3_SD3_r0.4_P1I3T4V8";276;3;"0.4";137128.976685872;7599.71747096707;0.00611975788395627;0.0359698575642648;0.0867233877269936;0.182387821281195;0.00795987094805574
"P1I3T4V8";"k-means";"N276_M3_SD3_r0.4_P1I3T4V8";276;3;"0.4";137013.338634648;7599.73003337283;0.000526809313644591;0.0821236839718267;0.339769404124354;0.83923782773361;0.152497216346327
"P1I3T4V8";"kplus";"N276_M3_SD3_r0.4_P1I3T4V8";276;3;"0.4";137141.269854875;7599.7296842939;0.000984537003231747;0.00181536683342539;0.198431325179575;0.354972805234791;0.0304499626145578
"P1I3T4V8";"kplus-correlation";"N276_M3_SD3_r0.4_P1I3T4V8";276;3;"0.4";137141.262340405;7599.72931062778;0.00186175576944579;0.00218953373465203;0.358486270709969;0.323917297102587;0.000568659086072343
"P1I3T4V8";"kplus-skew-kurtosis";"N276_M3_SD3_r0.4_P1I3T4V8";276;3;"0.4";137141.174140893;7599.72799091511;0.00261974817077898;0.00346504179537395;0.00921997785818421;0.0575356741471937;0.0620574344674711
"P1I3T4V8";"random";"N276_M3_SD3_r0.4_P1I3T4V8";276;3;"0.4";136764.952656763;7598.80001331708;0.0580378430560001;0.209929432557405;0.141020479817626;0.486933803671393;0.0859761968632958
"P1Q2B9K3";"diversity";"N72_M3_SD2_r0.1_P1Q2B9K3";72;3;"0.1";5968.67635573881;822.581837588561;0.00606164043332461;0.187255668681781;0.184981162946934;0.721780523677686;0.0365380529738026
"P1Q2B9K3";"k-means";"N72_M3_SD2_r0.1_P1Q2B9K3";72;3;"0.1";5902.19697211438;822.581285605174;0.00806706522600945;0.339687946575955;0.829497741827987;0.614484091354382;0.14075591942178
"P1Q2B9K3";"kplus";"N72_M3_SD2_r0.1_P1Q2B9K3";72;3;"0.1";6004.16914879894;822.574924117921;0.011809161126733;0.00889138495983496;0.415975195019491;1.09548138286702;0.249479331200527
"P1Q2B9K3";"kplus-correlation";"N72_M3_SD2_r0.1_P1Q2B9K3";72;3;"0.1";6004.03157008427;822.578121677404;0.00963819493719307;0.0157952303873167;0.53761882231065;0.853786041293165;0.00327159785577807
"P1Q2B9K3";"kplus-skew-kurtosis";"N72_M3_SD2_r0.1_P1Q2B9K3";72;3;"0.1";6003.55629441455;822.565187599222;0.0173153465050879;0.0275041277872059;0.0968138926512797;0.70375388434977;0.159132443718615
"P1Q2B9K3";"random";"N72_M3_SD2_r0.1_P1Q2B9K3";72;3;"0.1";5928.11265544841;801.064069561998;0.627119230395872;0.234125051491438;0.322863746110673;0.672879450403118;0.102158358553886
"P2A0D6S7";"diversity";"N276_M4_SD2_r0_P2A0D6S7";276;4;"0";34290.7462022638;4247.95339138862;0.012585784517198;0.0230897395347074;0.0939568260633008;0.238839028117747;0.0345518587225599
"P2A0D6S7";"k-means";"N276_M4_SD2_r0_P2A0D6S7";276;4;"0";34136.2402988599;4248.01087998664;0.00304072072223642;0.130366763788102;0.272631527017915;0.182491168015866;0.141771222813646
"P2A0D6S7";"kplus";"N276_M4_SD2_r0_P2A0D6S7";276;4;"0";34293.555129993;4248.01237740319;0.00186899320995452;0.00273384959372597;0.0918731562956775;0.638748130913065;0.0991048388784536
"P2A0D6S7";"kplus-correlation";"N276_M4_SD2_r0_P2A0D6S7";276;4;"0";34293.5759561714;4248.01007523717;0.00236114848874207;0.00170132344572693;0.25910569864032;0.486636565078181;0.0016034129092043
"P2A0D6S7";"kplus-skew-kurtosis";"N276_M4_SD2_r0_P2A0D6S7";276;4;"0";34293.5371221575;4248.00322988501;0.0056607106654141;0.00335967609285198;0.0315750482321057;0.0963959813104521;0.0590750677360178
"P2A0D6S7";"random";"N276_M4_SD2_r0_P2A0D6S7";276;4;"0";34263.5499319639;4237.57711259093;0.186915986364669;0.0685106151796775;0.183134826360531;0.604593188769154;0.175217330736882
"P2E0U5V7";"diversity";"N204_M4_SD2_r0.5_P2E0U5V7";204;4;"0.5";21484.7624908695;2916.01306123739;0.00858729177991801;0.0355636626800645;0.202561759577867;0.28163094079824;0.0273598718502916
"P2E0U5V7";"k-means";"N204_M4_SD2_r0.5_P2E0U5V7";204;4;"0.5";21254.5912059614;2916.03015581372;0.00241537105525337;0.206047664260125;0.344025558148549;0.443456842006788;0.114240671176363
"P2E0U5V7";"kplus";"N204_M4_SD2_r0.5_P2E0U5V7";204;4;"0.5";21489.5957133637;2916.03060775986;0.0021328622317108;0.00219433517779133;0.323765001003471;0.582416615484916;0.0891356633884439
"P2E0U5V7";"kplus-correlation";"N204_M4_SD2_r0.5_P2E0U5V7";204;4;"0.5";21489.6021795362;2916.02916120287;0.00308404023929779;0.00184271628213944;0.320911470264921;0.321316386162162;0.00271766270800768
"P2E0U5V7";"kplus-skew-kurtosis";"N204_M4_SD2_r0.5_P2E0U5V7";204;4;"0.5";21489.5676799873;2916.02528430767;0.00529748870233626;0.0035138912992671;0.0356894616117245;0.0606649227828013;0.0710938479360417
"P2E0U5V7";"random";"N204_M4_SD2_r0.5_P2E0U5V7";204;4;"0.5";21396.0421783566;2898.03368384192;0.254454518990932;0.166062483190234;0.30198248903479;0.240951892594262;0.0961533299927416
"P2Q9A7R4";"diversity";"N60_M2_SD2_r0.3_P2Q9A7R4";60;2;"0.3";6644.89280568585;598.185131933027;0.0665494419152284;0.0347765289190369;0.713701021467076;0.540540587509641;0.262889752950235
"P2Q9A7R4";"k-means";"N60_M2_SD2_r0.3_P2Q9A7R4";60;2;"0.3";6161.44203005523;598.328219763404;0.00300391921216922;0.723868372894645;0.465164611575371;0.448920143369861;0.0112275778228698
"P2Q9A7R4";"kplus";"N60_M2_SD2_r0.3_P2Q9A7R4";60;2;"0.3";6645.77014800067;598.328119568493;0.00318006366655444;0.00506964016823463;0.685365730846088;0.656467036894379;0.383811245493308
"P2Q9A7R4";"kplus-correlation";"N60_M2_SD2_r0.3_P2Q9A7R4";60;2;"0.3";6645.78842345035;598.318836358669;0.0128990891349792;0.002114342432042;0.8863836993723;1.1204075468409;0.00758535646492411
"P2Q9A7R4";"kplus-skew-kurtosis";"N60_M2_SD2_r0.3_P2Q9A7R4";60;2;"0.3";6645.43412927443;598.288364502105;0.0348727426817528;0.0247109954124298;0.38855504059173;0.905011624537613;0.188699333968107
"P2Q9A7R4";"random";"N60_M2_SD2_r0.3_P2Q9A7R4";60;2;"0.3";6481.76319754275;582.620695314889;0.535539298465043;0.492393684011551;0.73346215508072;0.653414939526064;0.163151361547139
"P2T7B5W6";"diversity";"N36_M2_SD2_r0.2_P2T7B5W6";36;2;"0.2";1329.2418563673;261.047728381019;0.0424099221976322;0.166264035715381;0.241013443604258;0.353890703683232;0.121805901901718
"P2T7B5W6";"k-means";"N36_M2_SD2_r0.2_P2T7B5W6";36;2;"0.2";1320.06669564332;261.112257069035;0.00124423938992708;0.235556291337588;0.731125199492448;1.30051519473459;0.54839514638752
"P2T7B5W6";"kplus";"N36_M2_SD2_r0.2_P2T7B5W6";36;2;"0.2";1343.21402987435;261.111586502943;0.00553595043020518;0.00705330673436666;0.642615851648543;0.380806920400546;0.791058886456937
"P2T7B5W6";"kplus-correlation";"N36_M2_SD2_r0.2_P2T7B5W6";36;2;"0.2";1343.22484906494;261.108549959382;0.0109819028709662;0.00240168648863059;0.64441337422937;0.720112056654245;0.000204113105021941
"P2T7B5W6";"kplus-skew-kurtosis";"N36_M2_SD2_r0.2_P2T7B5W6";36;2;"0.2";1343.08140536338;261.091297853773;0.0289588140080843;0.0239738217073622;0.164521380927314;0.344634128757884;0.745368550065817
"P2T7B5W6";"random";"N36_M2_SD2_r0.2_P2T7B5W6";36;2;"0.2";1314.68918650592;256.577081208214;0.447819293931261;0.258873272056168;0.302259527808224;0.23675208837395;0.31073334876466
"P2X8R0U9";"diversity";"N60_M3_SD1_r0.3_P2X8R0U9";60;3;"0.3";279.983744435444;161.009224699381;0.0173156569088038;0.06521827813862;0.238967967833735;0.342494014863735;0.0162431892139689
"P2X8R0U9";"k-means";"N60_M3_SD1_r0.3_P2X8R0U9";60;3;"0.3";279.738276770192;161.036574775758;0.0020977000330742;0.082431226801301;0.514900400780486;0.450576609918431;0.137812095522601
"P2X8R0U9";"kplus";"N60_M3_SD1_r0.3_P2X8R0U9";60;3;"0.3";280.79039358949;161.036216210008;0.00247210457412889;0.0066414670743334;0.733030756585708;0.451727597222096;0.171503667549048
"P2X8R0U9";"kplus-correlation";"N60_M3_SD1_r0.3_P2X8R0U9";60;3;"0.3";280.781664083105;161.023555535286;0.0147333827253543;0.01093238918241;0.585588078135623;0.70503596929352;0.0088043996357003
"P2X8R0U9";"kplus-skew-kurtosis";"N60_M3_SD1_r0.3_P2X8R0U9";60;3;"0.3";280.787700460714;161.035906947179;0.00336261637296183;0.00929370796596729;0.122399542807812;0.293632532056493;0.137149730940943
"P2X8R0U9";"random";"N60_M3_SD1_r0.3_P2X8R0U9";60;3;"0.3";264.724525827832;159.826715533638;0.15898761267115;0.194370751091151;0.219013769063858;0.500682237838923;0.0818121082856987
"P2Y6K9U3";"diversity";"N24_M5_SD3_r0.1_P2Y6K9U3";24;5;"0.1";20605.4893619001;1132.01045431519;0.13335501213494;0.661247421442711;0.410892477167503;0.607886737009218;0.29767903020672
"P2Y6K9U3";"k-means";"N24_M5_SD3_r0.1_P2Y6K9U3";24;5;"0.1";19201.1612863687;1132.27953206523;0.137631764944315;1.50094840892912;0.457550961083784;0.577276975474448;0.405957035974961
"P2Y6K9U3";"kplus";"N24_M5_SD3_r0.1_P2Y6K9U3";24;5;"0.1";21533.4434698164;1131.31024828684;0.13998442383744;0.146108210055963;1.09835119435647;0.337931943682317;0.358664914934475
"P2Y6K9U3";"kplus-correlation";"N24_M5_SD3_r0.1_P2Y6K9U3";24;5;"0.1";21514.9331079386;1119.79161920529;0.439279402317735;0.205283862108046;0.611158570320688;0.453103910041991;0.118670296853896
"P2Y6K9U3";"kplus-skew-kurtosis";"N24_M5_SD3_r0.1_P2Y6K9U3";24;5;"0.1";21487.559169044;1129.56139177131;0.258932217501706;0.253918924160595;1.04473550695218;0.470866583163445;0.359836132986159
"P2Y6K9U3";"random";"N24_M5_SD3_r0.1_P2Y6K9U3";24;5;"0.1";20615.7626894892;1111.70130056205;0.770078415443239;0.815864908317024;0.843791362706528;0.925915290701458;0.596194055982207
"P3J9F1U0";"diversity";"N84_M3_SD3_r0.2_P3J9F1U0";84;3;"0.2";28341.4429602876;2027.90291277668;0.0423913882564744;0.056225109079756;0.199980296672649;0.277495839197834;0.0658408613860759
"P3J9F1U0";"k-means";"N84_M3_SD3_r0.2_P3J9F1U0";84;3;"0.2";28147.9795568632;2028.04027226795;0.00442623797386722;0.188591255283937;0.217095576910611;0.482513473093394;0.127988689218972
"P3J9F1U0";"kplus";"N84_M3_SD3_r0.2_P3J9F1U0";84;3;"0.2";28349.9586809147;2028.02762452339;0.0140374914986263;0.0057374356725776;0.428996632551789;0.940942232205444;0.202329529508532
"P3J9F1U0";"kplus-correlation";"N84_M3_SD3_r0.2_P3J9F1U0";84;3;"0.2";28349.685974057;2028.010959087;0.0223581189419426;0.0116082225260417;0.269755190257021;0.80175313470787;0.00705445434988799
"P3J9F1U0";"kplus-skew-kurtosis";"N84_M3_SD3_r0.2_P3J9F1U0";84;3;"0.2";28349.6278633011;2028.01316052407;0.0191009245043077;0.0108378993849351;0.0225669723742361;0.346202556636782;0.125361546347995
"P3J9F1U0";"random";"N84_M3_SD3_r0.2_P3J9F1U0";84;3;"0.2";28191.6620716674;2004.80519347529;0.517764388163035;0.287135500211464;0.391294278526547;0.362337496120325;0.17300790910106
"P3M9W7Q5";"diversity";"N204_M5_SD3_r0_P3M9W7Q5";204;5;"0";164225.076325667;9228.5821890743;0.0182631483357806;0.0486375657785518;0.153473326394154;0.101218716413549;0.0367589291617601
"P3M9W7Q5";"k-means";"N204_M5_SD3_r0_P3M9W7Q5";204;5;"0";162123.258702441;9228.66965315015;0.00630155463201317;0.358528836843812;0.246341483644074;0.30085843801546;0.0966722901345382
"P3M9W7Q5";"kplus";"N204_M5_SD3_r0_P3M9W7Q5";204;5;"0";164253.592964592;9228.66008189488;0.00858135775588409;0.00529960537368002;0.233466917133343;0.584342104195434;0.118508782095737
"P3M9W7Q5";"kplus-correlation";"N204_M5_SD3_r0_P3M9W7Q5";204;5;"0";164252.464982823;9228.68137934946;0.00387863054341621;0.0107258371749372;0.27543460651981;0.323851684280256;0.00681625869925427
"P3M9W7Q5";"kplus-skew-kurtosis";"N204_M5_SD3_r0_P3M9W7Q5";204;5;"0";164253.345066729;9228.66718844229;0.00716282593167404;0.00539317693873391;0.0638319203201259;0.0623879815923347;0.118657773708862
"P3M9W7Q5";"random";"N204_M5_SD3_r0_P3M9W7Q5";204;5;"0";163288.086287353;9192.01398237705;0.352248931790971;0.311290312437753;0.166572894467166;0.37604670176561;0.131154032885977
"P3R2F5O4";"diversity";"N48_M3_SD1_r0.3_P3R2F5O4";48;3;"0.3";349.263823470393;158.084970062862;0.0208599152324919;0.0294562475125764;0.215310454421171;0.495111536102225;0.0516059088687957
"P3R2F5O4";"k-means";"N48_M3_SD1_r0.3_P3R2F5O4";48;3;"0.3";333.872130519442;158.102399376494;0.00596156797017497;0.223811516483223;0.302393348782357;0.737048115833278;0.21615463319015
"P3R2F5O4";"kplus";"N48_M3_SD1_r0.3_P3R2F5O4";48;3;"0.3";349.425534968509;158.095389318074;0.0127783457012364;0.00577238976531302;0.181248690190858;0.344969653038046;0.171580309150675
"P3R2F5O4";"kplus-correlation";"N48_M3_SD1_r0.3_P3R2F5O4";48;3;"0.3";349.389158007231;158.095695599699;0.0149049754161203;0.014358180275292;0.515429496087107;0.720844649358119;0.0182976539433301
"P3R2F5O4";"kplus-skew-kurtosis";"N48_M3_SD1_r0.3_P3R2F5O4";48;3;"0.3";349.37794160381;158.081074546753;0.0232805024087926;0.0175714721899636;0.211058180075178;0.24419755297379;0.238949177070047
"P3R2F5O4";"random";"N48_M3_SD1_r0.3_P3R2F5O4";48;3;"0.3";347.673416197093;153.97037283565;0.277792173476778;0.0974456376592742;0.505640049925024;0.277136906006545;0.287514800969029
"P3U9E4S7";"diversity";"N192_M2_SD1_r0.1_P3U9E4S7";192;2;"0.1";1030.23802550065;417.887446775752;0.00612260150543506;0.0514561874333707;0.0863170100722755;0.434538626447798;0.0305179270056629
"P3U9E4S7";"k-means";"N192_M2_SD1_r0.1_P3U9E4S7";192;2;"0.1";1018.14618187027;417.892506380295;0.000118310579449814;0.137251429956361;0.332671349714633;1.04935734418968;0.0101583823728362
"P3U9E4S7";"kplus";"N192_M2_SD1_r0.1_P3U9E4S7";192;2;"0.1";1031.34888277038;417.892503704229;0.000179268949119408;0.000132898746957211;0.253152496441132;0.438791751935293;0.166496021507685
"P3U9E4S7";"kplus-correlation";"N192_M2_SD1_r0.1_P3U9E4S7";192;2;"0.1";1031.34887102709;417.892492165291;0.000397514598123556;0.000173740031725322;0.268444554470453;0.49351528325419;0.000248490392834019
"P3U9E4S7";"kplus-skew-kurtosis";"N192_M2_SD1_r0.1_P3U9E4S7";192;2;"0.1";1031.34866959713;417.892480413326;0.000381887897412503;0.000713687890333436;0.0111196459717108;0.0519014830806828;0.286803961121191
"P3U9E4S7";"random";"N192_M2_SD1_r0.1_P3U9E4S7";192;2;"0.1";1027.24270643448;416.263473369671;0.123379165660753;0.0910768400983796;0.423063380512999;0.576205849879252;0.300775152158082
"P4G5X7M9";"diversity";"N180_M4_SD3_r0.1_P4G5X7M9";180;4;"0.1";95966.8237556483;6015.29980627877;0.0175920562874748;0.0581685738712984;0.0814218195545592;0.348985057949842;0.0468748641741618
"P4G5X7M9";"k-means";"N180_M4_SD3_r0.1_P4G5X7M9";180;4;"0.1";95814.9130686198;6015.35755199247;0.00411823979918511;0.143038438143564;0.106735085536034;0.478702372673802;0.0960047311874306
"P4G5X7M9";"kplus";"N180_M4_SD3_r0.1_P4G5X7M9";180;4;"0.1";95993.7710534747;6015.35621486549;0.00439327735281825;0.00576433717471958;0.359613062945103;0.399253539684056;0.154197892735766
"P4G5X7M9";"kplus-correlation";"N180_M4_SD3_r0.1_P4G5X7M9";180;4;"0.1";95993.4303320215;6015.33182911421;0.0117528734060832;0.00928059508379186;0.288831886113089;0.525582941048491;0.0057912035272321
"P4G5X7M9";"kplus-skew-kurtosis";"N180_M4_SD3_r0.1_P4G5X7M9";180;4;"0.1";95993.2562943872;6015.33471933192;0.0101048721142462;0.0103995146755738;0.0494333905558941;0.159431529780657;0.120556716972061
"P4G5X7M9";"random";"N180_M4_SD3_r0.1_P4G5X7M9";180;4;"0.1";95910.9977041808;5975.44271122586;0.435629095447817;0.0949894918362927;0.416651578424856;0.499800636524147;0.115882862119008
"P4H7T3G2";"diversity";"N60_M2_SD3_r0.5_P4H7T3G2";60;2;"0.5";17650.2185318748;1141.68885474626;0.0198985681550597;0.0801034587767142;0.0738971684559206;0.13101140714304;0.0852092775018639
"P4H7T3G2";"k-means";"N60_M2_SD3_r0.5_P4H7T3G2";60;2;"0.5";17589.5731548594;1141.69997423511;0.0057063300370028;0.20919718245311;0.289177533270145;0.222440837554757;0.255846542748729
"P4H7T3G2";"kplus";"N60_M2_SD3_r0.5_P4H7T3G2";60;2;"0.5";17658.3690635983;1141.7003081352;0.00390029366377034;0.00430659242430975;0.314692588569379;0.905997705452663;0.146758269379737
"P4H7T3G2";"kplus-correlation";"N60_M2_SD3_r0.5_P4H7T3G2";60;2;"0.5";17658.3192787685;1141.69324480208;0.015680330331996;0.00775677113482831;0.296647294181586;0.245052797165647;0.00153168164666306
"P4H7T3G2";"kplus-skew-kurtosis";"N60_M2_SD3_r0.5_P4H7T3G2";60;2;"0.5";17657.8600859636;1141.70087657883;0.00171749395737031;0.0168066922056676;0.0362519184729999;0.0645401414169293;0.24167055517638
"P4H7T3G2";"random";"N60_M2_SD3_r0.5_P4H7T3G2";60;2;"0.5";17465.6683098606;1136.02490813787;0.381875938726523;0.373056659384581;0.454830391566144;0.633962815869623;0.275420342006674
"P4K7Z3A1";"diversity";"N276_M5_SD1_r0.4_P4K7Z3A1";276;5;"0.4";2452.11007514477;1286.58519637355;0.00433659624941733;0.00618750095491141;0.111609110359564;0.284734682420847;0.029968999274241
"P4K7Z3A1";"k-means";"N276_M5_SD1_r0.4_P4K7Z3A1";276;5;"0.4";2445.53016574081;1286.59688855937;0.0011162896450486;0.0555358502562525;0.41757577636207;0.37320284188123;0.0718329857733097
"P4K7Z3A1";"kplus";"N276_M5_SD1_r0.4_P4K7Z3A1";276;5;"0.4";2452.18967532135;1286.59695163401;0.00112126358129072;0.00149654168220505;0.291066642482905;0.571835662151257;0.0535307727859715
"P4K7Z3A1";"kplus-correlation";"N276_M5_SD1_r0.4_P4K7Z3A1";276;5;"0.4";2452.18878916364;1286.59598638636;0.00191311013960485;0.00175055970775406;0.387010351805249;0.384822367106634;0.0037240751394884
"P4K7Z3A1";"kplus-skew-kurtosis";"N276_M5_SD1_r0.4_P4K7Z3A1";276;5;"0.4";2452.18259087134;1286.59482536176;0.00258304726824132;0.00246956587615801;0.0159511690074565;0.100596404230897;0.0750323137596468
"P4K7Z3A1";"random";"N276_M5_SD1_r0.4_P4K7Z3A1";276;5;"0.4";2445.18292893124;1283.84341362115;0.0832655974580465;0.0479503717393158;0.242475445117514;0.256789460423162;0.0626457956761462
"P4V0I6J5";"diversity";"N48_M3_SD1_r0_P4V0I6J5";48;3;"0";417.505378680487;162.755697654016;0.0365286712534348;0.0562383004223376;0.383786999637368;0.50352167298257;0.179812841188444
"P4V0I6J5";"k-means";"N48_M3_SD1_r0_P4V0I6J5";48;3;"0";408.712595548555;162.811129886629;0.00854297531812148;0.179699884012083;0.430577200146246;0.440998640039682;0.353042454883809
"P4V0I6J5";"kplus";"N48_M3_SD1_r0_P4V0I6J5";48;3;"0";418.257801909449;162.812624713117;0.0060135013043738;0.00845278766782087;0.38009673953361;1.15460731924406;0.30425482606857
"P4V0I6J5";"kplus-correlation";"N48_M3_SD1_r0_P4V0I6J5";48;3;"0";418.211744832511;162.806002496197;0.0127424341387623;0.0124987628244717;0.361806840022377;1.51462180360446;0.0128982169531107
"P4V0I6J5";"kplus-skew-kurtosis";"N48_M3_SD1_r0_P4V0I6J5";48;3;"0";418.163851620732;162.807011324491;0.0131705958412647;0.0266856308251985;0.229067391510361;0.768860047198758;0.255540933669546
"P4V0I6J5";"random";"N48_M3_SD1_r0_P4V0I6J5";48;3;"0";416.246818372943;153.790964154463;0.419837889507727;0.108329794080503;0.677580818668216;0.758084409908772;0.140177708313837
"P4W2T0C6";"diversity";"N144_M5_SD3_r0_P4W2T0C6";144;5;"0";115068.663032553;6415.54356516552;0.0518288093816602;0.0423926386800553;0.235489985477023;0.292587478691215;0.0291385514933201
"P4W2T0C6";"k-means";"N144_M5_SD3_r0_P4W2T0C6";144;5;"0";114977.213523781;6416.07514260107;0.00985164091972484;0.114908099011739;0.340418191841304;0.578098350598962;0.176192737282689
"P4W2T0C6";"kplus";"N144_M5_SD3_r0_P4W2T0C6";144;5;"0";115080.124385418;6416.03119151084;0.0162850722970407;0.0066000815409665;0.293023812108712;0.395693222171303;0.16028832950832
"P4W2T0C6";"kplus-correlation";"N144_M5_SD3_r0_P4W2T0C6";144;5;"0";115075.511767152;6415.87031627527;0.0276200269533229;0.0251684855919607;0.255486618531388;0.857015667926327;0.00780608014169329
"P4W2T0C6";"kplus-skew-kurtosis";"N144_M5_SD3_r0_P4W2T0C6";144;5;"0";115075.103237513;6415.99251752169;0.0212840703167827;0.0245443499376288;0.0472826877690355;0.370588009825565;0.0930650013500694
"P4W2T0C6";"random";"N144_M5_SD3_r0_P4W2T0C6";144;5;"0";113739.689065761;6347.68531657757;0.519601855859757;0.406869271505369;0.366112385910851;0.462828850929854;0.0903263483169658
"P4X6W0Q1";"diversity";"N120_M5_SD3_r0.3_P4X6W0Q1";120;5;"0.3";92338.8294919597;5476.25704049302;0.0302376270221289;0.0956921847058716;0.171363280904073;0.483997675747386;0.0694016015193074
"P4X6W0Q1";"k-means";"N120_M5_SD3_r0.3_P4X6W0Q1";120;5;"0.3";91852.7668031235;5476.39872217813;0.0119112520231966;0.301221065524005;0.319793801640573;0.52748733025187;0.182531761878949
"P4X6W0Q1";"kplus";"N120_M5_SD3_r0.3_P4X6W0Q1";120;5;"0.3";92414.6926077955;5476.34290545995;0.0214184207377006;0.00869382542045152;0.190084638617691;0.540214772580797;0.137561861997653
"P4X6W0Q1";"kplus-correlation";"N120_M5_SD3_r0.3_P4X6W0Q1";120;5;"0.3";92409.8968436917;5476.30400568684;0.0234014607373624;0.0276502622224171;0.42385509834418;0.793813039489198;0.0122629051987641
"P4X6W0Q1";"kplus-skew-kurtosis";"N120_M5_SD3_r0.3_P4X6W0Q1";120;5;"0.3";92410.4764700945;5476.13708926892;0.0341746293727499;0.024395774802076;0.125024228295668;0.364250154924122;0.134991767241219
"P4X6W0Q1";"random";"N120_M5_SD3_r0.3_P4X6W0Q1";120;5;"0.3";92132.6827329655;5452.54032165443;0.327453438408678;0.220514764449048;0.48096930047662;0.718439183870386;0.0795679540310917
"P5J8T1M7";"diversity";"N156_M3_SD1_r0.3_P5J8T1M7";156;3;"0.3";1034.5223579283;482.71737401462;0.009100300105095;0.0151396776931839;0.169562031829369;0.239734501937461;0.0597168600120413
"P5J8T1M7";"k-means";"N156_M3_SD1_r0.3_P5J8T1M7";156;3;"0.3";1020.39730168495;482.731547697715;0.000541902025298326;0.132147610408282;0.238239408450079;0.210647508169989;0.0512750398425167
"P5J8T1M7";"kplus";"N156_M3_SD1_r0.3_P5J8T1M7";156;3;"0.3";1034.69853109142;482.73126258616;0.00171810076765859;0.000988999126398419;0.659428114289452;0.142158192718216;0.237770870600161
"P5J8T1M7";"kplus-correlation";"N156_M3_SD1_r0.3_P5J8T1M7";156;3;"0.3";1034.69698224218;482.73128083229;0.0013370400733955;0.00180647988946854;0.327434332433474;0.489073262429391;0.00149608550474451
